path_idx,excess_kurt
452,4.481722
453,4.410815
454,4.103967
455,10.540939
456,5.184276
457,8.280569
458,4.629570
459,90.457708
460,4.124799
461,6.020033
462,6.335843
463,12.800461
464,3.581287
465,5.737633
466,31.767729
467,43.516751
468,4.505074
469,7.407332
470,6.071873
471,11.183980
472,9.673647
473,11.316637
474,6.868430
475,10.321899
476,5.298876
477,6.232037
478,4.525338
479,3.898810
480,4.282222
481,11.621492
482,3.663381
483,11.203366
484,4.116873
485,3.811356
486,7.002035
487,5.849083
488,3.817076
489,7.731224
490,10.496901
491,7.718236
492,9.261357
493,5.711315
494,6.737825
495,6.197480
496,13.527689
497,7.588048
498,5.191114
499,37.667201
500,82.123123
501,7.638075
502,4.204537
503,6.959216
504,13.252640
505,7.924946
506,7.469823
507,5.085439
508,2.762247
509,9.608698
510,5.922342
511,3.117750
512,3.445299
513,4.251778
514,6.182345
515,5.562429
516,10.375618
517,15.538783
518,13.526901
519,3.617210
520,7.696384
521,3.293869
522,3.409976
523,7.157766
524,4.340100
525,8.692852
526,4.697490
527,7.135614
528,6.451798
529,7.358627
530,5.321032
531,5.475409
532,10.331266
533,4.862204
534,5.667639
535,5.627075
536,5.263077
537,5.475185
538,4.562725
539,5.322607
540,5.596140
541,3.975763
542,4.345322
543,17.507259
544,4.082964
545,3.731303
546,11.421570
547,4.100446
548,16.974693
549,5.366111
550,3.417871
551,16.358921
552,8.200904
553,7.842649
554,10.950733
555,13.136450
556,3.288768
557,6.673261
558,9.799299
559,4.878149
560,5.258316
561,2.679737
562,6.907328
563,6.964654
564,3.068010
565,5.675789
566,5.985692
567,5.512781
568,9.358514
569,3.108818
570,2.921790
571,6.011858
572,4.558396
573,7.949292
574,7.211193
575,4.996834
576,6.275067
577,9.052924
578,13.771256
579,4.018426
580,15.755334
581,17.598955
582,19.709081
583,42.835714
584,4.670774
585,3.090016
586,6.998554
587,17.601167
588,4.558097
589,6.355788
590,10.871765
591,8.559142
592,5.037693
593,10.161500
594,7.764720
595,24.463599
596,8.874840
597,6.333459
598,3.702984
599,4.863688
600,4.772410
601,5.876000
602,8.055693
603,6.060169
604,5.696130
605,7.640488
606,7.085482
607,11.132732
608,4.230241
609,15.035194
610,8.498996
611,9.311306
612,7.430402
613,13.450141
614,3.603796
615,7.235497
616,4.740581
617,76.311586
618,6.193934
619,4.061223
620,26.943321
621,3.959756
622,7.164067
623,10.433988
624,3.293049
625,7.944441
626,7.410176
627,5.619808
628,3.346397
629,7.413732
630,8.075691
631,17.760640
632,6.580162
633,6.349470
634,7.117657
635,3.215045
636,18.465867
637,4.358144
638,9.139382
639,8.055271
640,5.489038
641,8.494442
642,7.760002
643,5.573096
644,6.544636
645,17.579832
646,5.654736
647,8.990516
648,12.453903
649,6.006740
650,3.930068
651,8.162074
652,7.355089
653,5.281802
654,25.628675
655,6.021564
656,4.554748
657,5.123619
658,9.753271
659,4.236337
660,7.354385
661,21.905937
662,3.992043
663,4.608786
664,7.806802
665,5.506889
666,3.783626
667,7.654340
668,11.880369
669,6.730880
670,10.787882
671,4.332939
672,7.631118
673,4.284371
674,7.569343
675,24.269492
676,4.494014
677,4.538773
678,6.162083
679,5.494353
680,10.899430
681,4.449043
682,2.665412
683,7.802250
684,31.111721
685,8.791905
686,14.443014
687,8.020459
688,4.118161
689,5.546107
690,5.784869
691,4.173872
692,6.223894
693,5.442653
694,16.187395
695,16.033079
696,7.887624
697,6.127095
698,3.902806
699,4.358502
700,5.736221
701,5.705240
702,8.513644
703,6.738172
704,3.226069
705,5.190432
706,8.487564
707,30.156087
708,4.054242
709,3.502627
710,4.143922
711,21.008165
712,5.435401
713,6.104860
714,4.981340
715,4.908604
716,2.679809
717,8.514439
718,6.605549
719,18.088719
720,5.050559
721,18.829811
722,15.129110
723,4.614429
724,5.337090
725,4.825316
726,6.176839
727,5.808483
728,5.977914
729,14.578362
730,10.673666
731,10.356131
732,5.618233
733,4.402240
734,8.055553
735,52.025099
736,6.609038
737,7.347544
738,2.737355
739,4.701573
740,4.360204
741,7.649763
742,12.190063
743,7.403386
744,46.489996
745,4.855684
746,4.648126
747,4.300335
748,4.901322
749,5.183886
750,6.759918
751,5.821695
752,5.694656
753,2.973890
754,3.823724
755,6.156943
756,5.134014
757,6.008424
758,5.992300
759,13.893986
760,5.450504
761,3.738109
762,5.981664
763,6.053348
764,4.772620
765,41.258468
766,10.828322
767,10.516535
768,4.787756
769,4.698242
770,7.227169
771,9.814988
772,7.632076
773,7.988814
774,5.021484
775,4.511711
776,4.515662
777,15.609508
778,8.908300
779,7.510002
780,6.421807
781,4.512011
782,5.078938
783,3.646640
784,4.648913
785,16.091947
786,3.812916
787,6.288007
788,4.685410
789,7.507683
790,5.528480
791,4.469732
792,18.437304
793,4.934196
794,5.217473
795,4.206626
796,11.606732
797,4.560547
798,38.399566
799,5.600155
800,7.105604
801,6.320356
802,4.823867
803,4.771714
804,10.958208
805,3.798244
806,12.571815
807,5.249347
808,4.102239
809,11.775685
810,3.831825
811,4.188029
812,6.854066
813,7.530339
814,3.581028
815,5.874227
816,11.377507
817,9.067149
818,5.350885
819,3.964410
820,4.292985
821,6.574967
822,7.048316
823,29.310319
824,9.875936
825,4.753527
826,13.038311
827,7.125655
828,7.578449
829,5.549277
830,5.756848
831,14.275411
832,8.598704
833,5.855448
834,8.124264
835,5.039018
836,9.095246
837,9.289583
838,13.593816
839,9.897421
840,5.386592
841,7.673536
842,11.979655
843,5.375226
844,6.949712
845,4.937984
846,4.627278
847,4.673503
848,4.692127
849,17.812208
850,7.149374
851,7.369961
852,5.872073
853,6.806175
854,7.738108
855,6.316762
856,19.905324
857,5.117405
858,5.654820
859,3.661754
860,6.604742
861,19.071230
862,5.712557
863,3.629687
864,9.332578
865,4.745016
866,41.476115
867,8.222401
868,15.340200
869,4.972164
870,6.985498
871,4.890935
872,3.750595
873,9.137464
874,3.434439
875,6.722265
876,6.890475
877,5.217032
878,5.428915
879,37.431030
880,19.198871
881,13.994590
882,13.106523
883,5.905123
884,7.587190
885,16.318198
886,11.588413
887,13.580711
888,29.739865
889,2.141448
890,4.446585
891,5.900217
892,6.308878
893,43.875432
894,7.588976
895,9.032994
896,7.742723
897,3.542856
898,17.144774
899,5.835845
900,5.808981
901,4.786172
902,9.578763
903,5.440369
904,4.178319
905,6.410191
906,5.015302
907,5.245120
908,5.036104
909,19.144908
910,6.802455
911,18.435422
912,8.038125
913,8.370737
914,9.592815
915,4.133349
916,4.640817
917,16.810099
918,27.731524
919,6.796600
920,7.824741
921,6.818381
922,3.938155
923,6.339465
924,6.554808
925,5.805638
926,23.905635
927,4.717684
928,8.229459
929,11.848992
930,22.579642
931,4.684125
932,4.133115
933,7.761078
934,16.463049
935,5.281945
936,14.110432
937,3.533441
938,33.794495
939,8.698066
940,5.364176
941,5.480749
942,4.972845
943,4.286465
944,4.902571
945,7.768892
946,8.131579
947,5.937866
948,2.943483
949,10.286737
950,5.602584
951,12.750252
952,22.595208
953,42.239425
954,2.955026
955,6.193836
956,261.378686
957,4.230700
958,10.402955
959,4.612615
960,4.601731
961,7.348973
962,3.942025
963,4.726809
964,13.652167
965,7.981477
966,7.666640
967,18.905218
968,4.945462
969,3.356431
970,8.424525
971,6.597694
972,4.595051
973,7.188792
974,8.251960
975,134.062140
976,4.904247
977,5.659446
978,8.421725
979,5.586588
980,6.657145
981,16.647902
982,16.865778
983,26.487746
984,4.716050
985,4.738631
986,6.370230
987,7.490701
988,4.948214
989,3.469752
990,5.880608
991,6.563664
992,16.117786
993,20.387608
994,3.316483
995,4.412070
996,6.076665
997,3.951060
998,4.773452
999,8.105325
1000,4.054491
